NM_B1_1
      Zeit;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;
         s;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;
   X-Achse;   1.Kanal;   2.Kanal;   3.Kanal;   4.Kanal;   5.Kanal;   6.Kanal;   7.Kanal;   8.Kanal;   9.Kanal;  10.Kanal;  11.Kanal;  12.Kanal;  13.Kanal;  14.Kanal;  15.Kanal;
21.4128;-0.0025;-0.0121;-0.2102;0.0133;0.0198;-0.4719;0.0279;0.0080;-0.6434;0.0031;0.0301;-0.5316;0.0125;-0.0051;-0.2157;
21.4177;0.0000;-0.0054;-0.1866;0.0193;0.0175;-0.3130;0.0243;0.0102;-0.3747;-0.0049;0.0256;-0.3659;0.0013;-0.0071;-0.2193;
21.4226;0.0014;0.0043;-0.1618;0.0236;0.0130;-0.1413;0.0165;-0.0024;-0.1080;-0.0113;0.0109;-0.1976;-0.0086;-0.0161;-0.1847;
21.4275;0.0009;0.0183;0.0064;0.0181;0.0220;0.0358;0.0125;-0.0011;0.0435;-0.0074;0.0027;0.0001;-0.0246;-0.0172;-0.0061;
21.4324;0.0035;0.0210;0.1909;0.0127;0.0305;0.2155;0.0080;0.0184;0.1727;-0.0023;0.0089;0.1984;-0.0370;-0.0148;0.1990;
21.4372;0.0084;0.0126;0.2341;0.0198;0.0198;0.3826;0.0040;0.0193;0.4156;-0.0027;0.0191;0.3708;-0.0451;-0.0037;0.2642;
21.4421;0.0160;-0.0030;0.2349;0.0313;0.0011;0.5260;0.0069;0.0142;0.6949;-0.0054;0.0220;0.5405;-0.0499;-0.0050;0.2471;
21.4470;0.0244;-0.0090;0.3368;0.0364;-0.0005;0.6875;0.0052;0.0182;0.8500;0.0005;0.0175;0.6807;-0.0545;-0.0104;0.3612;
21.4519;0.0303;0.0099;0.5341;0.0346;0.0150;0.8249;0.0092;0.0246;0.9121;0.0150;0.0139;0.8265;-0.0570;-0.0046;0.5280;
21.4568;0.0393;0.0182;0.6039;0.0413;0.0186;0.9479;0.0101;0.0286;1.0356;0.0194;0.0078;0.9215;-0.0578;-0.0067;0.5961;
21.4617;0.0460;0.0165;0.5593;0.0529;0.0051;1.0202;0.0143;0.0181;1.2245;0.0158;0.0086;0.9974;-0.0560;-0.0026;0.5280;
21.4665;0.0496;0.0139;0.5648;0.0597;-0.0053;1.0697;0.0159;0.0097;1.3160;0.0165;0.0105;1.0556;-0.0560;0.0043;0.5292;
21.4714;0.0491;0.0063;0.6666;0.0521;-0.0014;1.1041;0.0130;0.0235;1.2659;0.0241;0.0135;1.0950;-0.0607;0.0034;0.6575;
21.4763;0.0466;0.0098;0.7140;0.0451;0.0081;1.0881;0.0130;0.0286;1.2220;0.0263;0.0178;1.1180;-0.0632;0.0096;0.7110;
21.4812;0.0441;0.0011;0.5914;0.0513;0.0010;1.0454;0.0119;0.0234;1.2624;0.0183;0.0157;1.0806;-0.0639;0.0042;0.6249;
21.4861;0.0399;-0.0057;0.4842;0.0518;-0.0044;0.9593;0.0123;0.0218;1.2597;0.0095;0.0181;1.0320;-0.0635;0.0009;0.5145;
21.4910;0.0346;0.0083;0.4964;0.0443;0.0002;0.8806;0.0099;0.0196;1.0995;0.0117;0.0202;0.9528;-0.0622;0.0052;0.5394;
21.4958;0.0294;0.0217;0.5265;0.0325;0.0178;0.7807;0.0079;0.0280;0.8936;0.0140;0.0153;0.8475;-0.0603;-0.0016;0.5636;
21.5007;0.0233;0.0259;0.4134;0.0308;0.0273;0.6468;0.0086;0.0251;0.7813;0.0073;0.0056;0.7044;-0.0544;-0.0143;0.4283;
21.5056;0.0192;0.0184;0.2265;0.0349;0.0198;0.4996;0.0079;0.0103;0.6944;-0.0025;0.0034;0.5277;-0.0457;-0.0188;0.2351;
21.5105;0.0134;0.0003;0.1675;0.0297;0.0103;0.3274;0.0108;0.0150;0.4836;-0.0039;0.0152;0.3717;-0.0374;-0.0152;0.1502;
21.5154;0.0084;-0.0038;0.1614;0.0186;0.0090;0.1714;0.0108;0.0165;0.1873;0.0031;0.0267;0.1973;-0.0297;-0.0049;0.1729;
21.5203;0.0042;-0.0027;0.0563;0.0142;0.0178;-0.0229;0.0162;0.0156;-0.0220;0.0018;0.0277;0.0298;-0.0218;-0.0015;0.0711;
21.5251;0.0014;-0.0061;-0.1640;0.0235;0.0176;-0.2200;0.0194;0.0092;-0.1393;-0.0053;0.0163;-0.1538;-0.0088;-0.0126;-0.1329;
21.5300;-0.0014;-0.0013;-0.2993;0.0238;0.0171;-0.4019;0.0259;-0.0075;-0.3202;-0.0055;0.0110;-0.3301;0.0015;-0.0104;-0.2515;
21.5349;-0.0048;-0.0017;-0.2916;0.0146;0.0193;-0.5641;0.0287;0.0015;-0.5982;0.0021;0.0203;-0.4807;0.0098;-0.0057;-0.2513;
21.5398;-0.0068;-0.0039;-0.3351;0.0112;0.0226;-0.6946;0.0294;0.0055;-0.8200;0.0044;0.0297;-0.6477;0.0192;-0.0013;-0.2782;
21.5447;-0.0091;-0.0054;-0.4807;0.0139;0.0225;-0.8382;0.0364;-0.0014;-0.9011;-0.0026;0.0265;-0.7856;0.0287;-0.0066;-0.4670;
21.5496;-0.0111;-0.0180;-0.6186;0.0191;0.0207;-0.9371;0.0346;-0.0076;-0.9712;-0.0110;0.0150;-0.9286;0.0355;-0.0265;-0.6017;
21.5544;-0.0144;-0.0184;-0.5860;0.0112;0.0248;-1.0206;0.0361;-0.0058;-1.1364;-0.0071;0.0175;-1.0080;0.0365;-0.0249;-0.5956;
21.5593;-0.0165;-0.0124;-0.5370;0.0025;0.0266;-1.0627;0.0358;-0.0010;-1.2863;-0.0015;0.0281;-1.0706;0.0387;-0.0141;-0.5329;
21.5642;-0.0168;-0.0126;-0.6113;0.0067;0.0242;-1.1011;0.0348;0.0016;-1.2816;-0.0065;0.0329;-1.1078;0.0400;-0.0111;-0.5968;
21.5691;-0.0182;-0.0051;-0.7152;0.0132;0.0244;-1.1258;0.0369;-0.0103;-1.1999;-0.0149;0.0243;-1.1069;0.0405;-0.0126;-0.7061;
21.5740;-0.0197;-0.0050;-0.6897;0.0112;0.0298;-1.0914;0.0350;-0.0115;-1.1936;-0.0119;0.0142;-1.0856;0.0381;-0.0218;-0.6454;
21.5789;-0.0202;-0.0024;-0.5426;0.0016;0.0355;-1.0370;0.0353;0.0017;-1.2261;-0.0044;0.0192;-1.0086;0.0328;-0.0168;-0.5168;
21.5837;-0.0149;-0.0078;-0.5041;0.0060;0.0269;-0.9375;0.0321;0.0010;-1.1322;-0.0022;0.0316;-0.9470;0.0296;-0.0034;-0.4594;
21.5886;-0.0105;-0.0220;-0.5318;0.0166;0.0136;-0.8407;0.0342;0.0039;-0.9163;-0.0077;0.0369;-0.8488;0.0282;-0.0056;-0.5267;
21.5935;-0.0071;-0.0201;-0.4743;0.0216;0.0128;-0.7011;0.0312;-0.0003;-0.7469;-0.0085;0.0278;-0.7351;0.0244;-0.0118;-0.4844;
21.5984;-0.0014;-0.0057;-0.2823;0.0170;0.0251;-0.5333;0.0302;0.0013;-0.6657;0.0017;0.0171;-0.5879;0.0172;-0.0155;-0.2992;
21.6033;0.0024;0.0030;-0.1309;0.0164;0.0320;-0.3674;0.0282;0.0142;-0.5195;0.0074;0.0156;-0.4177;0.0078;-0.0175;-0.1654;
21.6082;0.0081;0.0113;-0.1347;0.0277;0.0203;-0.1960;0.0260;0.0041;-0.2398;0.0024;0.0196;-0.2590;0.0032;-0.0068;-0.1441;
21.6130;0.0106;0.0061;-0.0989;0.0346;0.0124;-0.0450;0.0244;0.0066;0.0277;-0.0032;0.0214;-0.0644;-0.0074;-0.0046;-0.1202;
21.6179;0.0130;-0.0003;0.0626;0.0287;0.0129;0.1428;0.0189;0.0124;0.1702;0.0022;0.0171;0.1206;-0.0218;-0.0086;0.0835;
21.6228;0.0143;0.0071;0.2510;0.0222;0.0202;0.3151;0.0141;0.0165;0.2968;0.0082;0.0161;0.3196;-0.0343;-0.0012;0.2732;
21.6277;0.0177;-0.0012;0.2898;0.0283;0.0145;0.4784;0.0109;0.0241;0.5413;0.0060;0.0192;0.4812;-0.0441;-0.0036;0.3151;
21.6326;0.0220;-0.0021;0.2825;0.0377;0.0020;0.6285;0.0081;0.0178;0.8092;-0.0008;0.0233;0.6203;-0.0487;0.0015;0.2958;
21.6375;0.0272;0.0096;0.4086;0.0378;0.0024;0.7674;0.0073;0.0143;0.9416;0.0026;0.0214;0.7630;-0.0559;0.0047;0.3915;
21.6423;0.0315;0.0170;0.5824;0.0316;0.0139;0.9092;0.0038;0.0264;0.9825;0.0130;0.0091;0.8717;-0.0629;-0.0083;0.5753;
21.6472;0.0356;0.0296;0.6441;0.0364;0.0226;0.9929;0.0063;0.0249;1.0972;0.0156;0.0037;0.9762;-0.0665;-0.0086;0.6066;
21.6521;0.0413;0.0194;0.5607;0.0495;0.0113;1.0522;0.0069;0.0207;1.2715;0.0094;0.0051;1.0257;-0.0635;-0.0111;0.5481;
21.6570;0.0440;0.0030;0.5604;0.0533;-0.0007;1.0697;0.0083;0.0257;1.3349;0.0113;0.0144;1.0843;-0.0654;-0.0070;0.5456;
21.6619;0.0432;0.0043;0.6557;0.0449;-0.0026;1.0802;0.0101;0.0206;1.2568;0.0188;0.0194;1.1099;-0.0674;0.0052;0.6725;
21.6668;0.0414;0.0013;0.6818;0.0410;0.0036;1.0558;0.0096;0.0296;1.1954;0.0220;0.0156;1.1013;-0.0679;0.0020;0.7166;
21.6716;0.0414;0.0083;0.5607;0.0479;0.0072;0.9885;0.0106;0.0241;1.2215;0.0152;0.0103;1.0527;-0.0640;0.0010;0.5898;
21.6765;0.0396;0.0112;0.4433;0.0517;-0.0007;0.9106;0.0124;0.0108;1.1934;0.0087;0.0089;0.9602;-0.0592;0.0051;0.4808;
21.6814;0.0347;0.0054;0.4794;0.0428;-0.0011;0.8099;0.0142;0.0166;1.0073;0.0124;0.0129;0.8745;-0.0546;0.0016;0.4849;
21.6863;0.0325;0.0096;0.4928;0.0343;0.0037;0.7108;0.0120;0.0140;0.7860;0.0176;0.0143;0.7393;-0.0491;0.0047;0.5098;
21.6912;0.0277;0.0087;0.3617;0.0357;0.0110;0.5582;0.0165;0.0166;0.6721;0.0123;0.0131;0.5931;-0.0412;-0.0035;0.3561;
21.6961;0.0237;0.0005;0.1613;0.0408;0.0122;0.3883;0.0151;0.0178;0.5775;0.0031;0.0080;0.4223;-0.0317;-0.0180;0.1604;
21.7009;0.0184;-0.0002;0.0908;0.0346;0.0104;0.2141;0.0200;0.0040;0.3499;0.0032;0.0099;0.2587;-0.0245;-0.0154;0.1048;
21.7058;0.0091;-0.0043;0.0948;0.0201;0.0137;0.0352;0.0180;0.0137;0.0489;0.0070;0.0189;0.1045;-0.0203;-0.0121;0.1193;
21.7107;0.0010;0.0017;-0.0321;0.0159;0.0190;-0.1431;0.0183;0.0140;-0.1525;0.0020;0.0231;-0.0804;-0.0134;-0.0057;0.0230;
21.7156;-0.0064;0.0079;-0.2392;0.0180;0.0238;-0.3405;0.0183;0.0057;-0.2605;-0.0103;0.0206;-0.2550;-0.0059;-0.0052;-0.2019;
21.7205;-0.0120;-0.0059;-0.3606;0.0151;0.0200;-0.4992;0.0161;-0.0010;-0.4413;-0.0149;0.0135;-0.4390;-0.0004;-0.0168;-0.3116;
21.7254;-0.0190;-0.0038;-0.3308;0.0021;0.0199;-0.6424;0.0203;-0.0030;-0.7149;-0.0108;0.0196;-0.5882;0.0061;-0.0104;-0.3065;
21.7302;-0.0181;-0.0027;-0.3637;-0.0004;0.0249;-0.7646;0.0223;0.0030;-0.9165;-0.0060;0.0298;-0.7373;0.0151;-0.0028;-0.3454;
21.7351;-0.0163;-0.0092;-0.5245;0.0108;0.0253;-0.8831;0.0278;0.0063;-0.9728;-0.0122;0.0318;-0.8773;0.0263;-0.0108;-0.5160;
21.7400;-0.0132;-0.0048;-0.6409;0.0175;0.0283;-0.9898;0.0334;-0.0048;-1.0287;-0.0133;0.0220;-0.9759;0.0381;-0.0162;-0.6486;
21.7449;-0.0108;-0.0087;-0.6144;0.0152;0.0303;-1.0490;0.0418;-0.0076;-1.1830;-0.0046;0.0139;-1.0477;0.0433;-0.0292;-0.5930;
21.7498;-0.0097;-0.0061;-0.5526;0.0114;0.0374;-1.0949;0.0440;0.0052;-1.3075;0.0058;0.0235;-1.0676;0.0456;-0.0211;-0.5347;
21.7547;-0.0085;-0.0045;-0.6336;0.0164;0.0315;-1.1087;0.0463;0.0004;-1.2737;0.0030;0.0346;-1.0965;0.0496;-0.0030;-0.5893;
21.7595;-0.0096;-0.0197;-0.7168;0.0233;0.0213;-1.1096;0.0442;0.0018;-1.1736;-0.0058;0.0357;-1.0829;0.0497;-0.0058;-0.6882;
21.7644;-0.0103;-0.0216;-0.6529;0.0184;0.0167;-1.0532;0.0422;-0.0100;-1.1568;-0.0046;0.0281;-1.0434;0.0444;-0.0054;-0.6261;
21.7693;-0.0128;-0.0158;-0.4978;0.0072;0.0225;-0.9595;0.0377;-0.0054;-1.1687;0.0006;0.0262;-0.9747;0.0360;-0.0026;-0.4820;
21.7742;-0.0125;-0.0138;-0.4399;0.0070;0.0265;-0.8577;0.0319;0.0083;-1.0473;-0.0020;0.0317;-0.8861;0.0300;-0.0020;-0.4506;
21.7791;-0.0087;-0.0065;-0.4806;0.0174;0.0184;-0.7306;0.0300;-0.0046;-0.8160;-0.0084;0.0294;-0.7910;0.0260;0.0004;-0.4905;
21.7840;-0.0057;-0.0054;-0.4064;0.0203;0.0154;-0.6001;0.0274;-0.0029;-0.6390;-0.0088;0.0228;-0.6394;0.0191;-0.0128;-0.4374;
21.7888;-0.0028;0.0028;-0.2254;0.0147;0.0261;-0.4301;0.0247;0.0048;-0.5469;-0.0002;0.0117;-0.4772;0.0071;-0.0251;-0.2285;
21.7937;-0.0002;0.0188;-0.0904;0.0125;0.0393;-0.2682;0.0221;0.0112;-0.3866;0.0031;0.0118;-0.2922;-0.0038;-0.0208;-0.0846;
21.7986;0.0029;0.0098;-0.0886;0.0224;0.0312;-0.1067;0.0182;0.0181;-0.1025;-0.0030;0.0149;-0.1169;-0.0116;-0.0213;-0.0709;
21.8035;0.0073;-0.0033;-0.0531;0.0290;0.0111;0.0648;0.0150;0.0100;0.1588;-0.0072;0.0179;0.0569;-0.0204;-0.0134;-0.0266;
21.8084;0.0102;-0.0031;0.1342;0.0241;0.0039;0.2449;0.0129;0.0076;0.2963;-0.0017;0.0210;0.2475;-0.0321;-0.0018;0.1444;
21.8133;0.0147;-0.0009;0.3107;0.0206;0.0086;0.4370;0.0078;0.0193;0.4246;0.0062;0.0187;0.4081;-0.0415;-0.0006;0.3274;
21.8181;0.0207;0.0132;0.3630;0.0294;0.0152;0.5893;0.0071;0.0160;0.6595;0.0056;0.0151;0.5632;-0.0476;0.0061;0.3414;
21.8230;0.0291;0.0068;0.3539;0.0420;0.0023;0.7323;0.0095;0.0081;0.9043;0.0035;0.0085;0.6862;-0.0494;0.0018;0.3291;
21.8279;0.0359;-0.0007;0.4644;0.0461;-0.0072;0.8523;0.0113;0.0118;1.0173;0.0106;0.0098;0.8214;-0.0527;-0.0029;0.4320;
21.8328;0.0426;0.0076;0.6186;0.0440;-0.0018;0.9554;0.0155;0.0158;1.0498;0.0246;0.0152;0.9400;-0.0550;0.0025;0.5987;
21.8377;0.0469;0.0093;0.6373;0.0485;0.0091;1.0239;0.0145;0.0288;1.1475;0.0255;0.0130;1.0179;-0.0572;-0.0056;0.6463;
21.8426;0.0493;0.0115;0.5602;0.0569;0.0092;1.0426;0.0155;0.0253;1.2952;0.0191;0.0057;1.0787;-0.0591;-0.0128;0.5664;
21.8474;0.0473;0.0110;0.5431;0.0571;0.0024;1.0601;0.0133;0.0119;1.3315;0.0165;0.0025;1.0937;-0.0621;-0.0109;0.5791;
21.8523;0.0413;0.0081;0.6458;0.0454;0.0007;1.0474;0.0096;0.0237;1.2345;0.0197;0.0104;1.1069;-0.0672;-0.0048;0.6664;
21.8572;0.0372;0.0170;0.6571;0.0382;0.0047;1.0241;0.0060;0.0235;1.1592;0.0180;0.0188;1.0572;-0.0692;0.0113;0.6871;
21.8621;0.0327;0.0171;0.5389;0.0403;0.0071;0.9480;0.0038;0.0217;1.1627;0.0065;0.0177;0.9849;-0.0680;0.0110;0.5442;
21.8670;0.0286;0.0061;0.4324;0.0416;0.0039;0.8516;0.0031;0.0179;1.1083;-0.0011;0.0096;0.8869;-0.0641;-0.0037;0.4248;
21.8719;0.0259;0.0028;0.4395;0.0338;0.0034;0.7467;0.0049;0.0110;0.9072;0.0027;0.0107;0.7719;-0.0580;-0.0038;0.4406;
21.8767;0.0231;0.0014;0.4405;0.0267;0.0094;0.6085;0.0095;0.0244;0.6830;0.0109;0.0226;0.6531;-0.0511;-0.0018;0.4368;
21.8816;0.0215;0.0056;0.2775;0.0315;0.0132;0.4501;0.0131;0.0269;0.5579;0.0074;0.0262;0.4894;-0.0394;-0.0022;0.3052;
21.8865;0.0188;0.0121;0.0925;0.0381;0.0181;0.2579;0.0191;0.0127;0.4444;0.0019;0.0145;0.3333;-0.0279;-0.0105;0.1129;
21.8914;0.0168;0.0099;0.0182;0.0336;0.0214;0.0872;0.0226;0.0087;0.2100;0.0041;0.0034;0.1608;-0.0196;-0.0248;0.0654;
21.8963;0.0088;0.0142;0.0145;0.0214;0.0286;-0.0844;0.0234;0.0110;-0.0820;0.0100;0.0104;-0.0047;-0.0123;-0.0140;0.0615;
21.9012;0.0035;0.0070;-0.0983;0.0185;0.0245;-0.2582;0.0252;0.0116;-0.2729;0.0059;0.0256;-0.1888;-0.0037;0.0007;-0.0604;
21.9060;-0.0022;-0.0139;-0.2941;0.0214;0.0102;-0.4269;0.0232;0.0063;-0.3849;-0.0063;0.0303;-0.3813;0.0044;-0.0003;-0.2633;
21.9109;-0.0077;-0.0198;-0.3800;0.0168;0.0064;-0.5869;0.0256;-0.0056;-0.5634;-0.0103;0.0261;-0.5423;0.0111;-0.0017;-0.3816;
21.9158;-0.0123;-0.0186;-0.3719;0.0075;0.0166;-0.7074;0.0252;0.0008;-0.8178;-0.0059;0.0235;-0.6966;0.0162;-0.0083;-0.3581;
21.9207;-0.0144;-0.0067;-0.4067;0.0042;0.0301;-0.8355;0.0313;0.0076;-0.9920;-0.0036;0.0267;-0.8132;0.0241;-0.0091;-0.4087;
21.9256;-0.0133;0.0014;-0.5676;0.0128;0.0289;-0.9452;0.0331;-0.0032;-1.0365;-0.0084;0.0262;-0.9331;0.0328;-0.0093;-0.5500;
21.9305;-0.0129;-0.0046;-0.6682;0.0181;0.0246;-1.0408;0.0372;-0.0064;-1.0869;-0.0105;0.0209;-1.0077;0.0391;-0.0222;-0.6459;
21.9353;-0.0155;-0.0005;-0.6273;0.0121;0.0322;-1.0880;0.0394;-0.0056;-1.2176;-0.0052;0.0167;-1.0496;0.0399;-0.0249;-0.5907;
21.9402;-0.0178;-0.0005;-0.5783;0.0044;0.0402;-1.0998;0.0372;0.0022;-1.3078;-0.0020;0.0209;-1.0754;0.0386;-0.0208;-0.5256;
21.9451;-0.0196;-0.0121;-0.6259;0.0084;0.0336;-1.1036;0.0371;0.0077;-1.2519;-0.0071;0.0283;-1.0732;0.0382;-0.0177;-0.5993;
21.9500;-0.0184;-0.0235;-0.6902;0.0137;0.0145;-1.0599;0.0326;-0.0095;-1.1441;-0.0150;0.0300;-1.0672;0.0378;-0.0101;-0.6625;
21.9549;-0.0172;-0.0251;-0.5973;0.0101;0.0099;-0.9925;0.0344;-0.0097;-1.1094;-0.0115;0.0296;-1.0011;0.0349;-0.0074;-0.6052;
21.9598;-0.0143;-0.0114;-0.4566;0.0053;0.0216;-0.8791;0.0324;-0.0017;-1.0900;-0.0034;0.0260;-0.9258;0.0286;-0.0064;-0.4602;
21.9646;-0.0095;0.0040;-0.4032;0.0100;0.0306;-0.7691;0.0329;-0.0019;-0.9432;-0.0019;0.0203;-0.8163;0.0262;-0.0038;-0.4202;
21.9695;-0.0037;-0.0026;-0.4235;0.0216;0.0224;-0.6481;0.0330;-0.0025;-0.7083;-0.0057;0.0148;-0.6867;0.0229;-0.0146;-0.4400;
21.9744;0.0020;-0.0095;-0.3507;0.0275;0.0100;-0.4997;0.0334;-0.0061;-0.5320;-0.0017;0.0172;-0.5346;0.0173;-0.0161;-0.3475;
21.9793;0.0054;-0.0061;-0.1626;0.0230;0.0166;-0.3408;0.0334;0.0056;-0.4236;0.0078;0.0234;-0.3483;0.0070;-0.0094;-0.1579;
21.9842;0.0092;-0.0051;-0.0486;0.0233;0.0216;-0.1594;0.0274;0.0191;-0.2468;0.0106;0.0222;-0.1793;-0.0036;-0.0137;-0.0173;
21.9891;0.0108;0.0040;-0.0266;0.0297;0.0206;0.0030;0.0237;0.0116;0.0334;0.0021;0.0162;-0.0014;-0.0132;-0.0118;-0.0142;
21.9939;0.0137;0.0026;0.0297;0.0337;0.0118;0.1811;0.0182;0.0063;0.2781;-0.0029;0.0125;0.1634;-0.0230;-0.0134;0.0406;
21.9988;0.0157;0.0054;0.2136;0.0275;0.0100;0.3648;0.0133;0.0133;0.4118;0.0026;0.0166;0.3384;-0.0354;-0.0058;0.2083;
22.0037;0.0170;0.0145;0.3785;0.0219;0.0133;0.5385;0.0081;0.0164;0.5435;0.0062;0.0203;0.5032;-0.0477;0.0063;0.3611;
22.0086;0.0212;0.0115;0.4005;0.0276;0.0116;0.6847;0.0026;0.0225;0.7689;0.0024;0.0178;0.6385;-0.0542;0.0011;0.3874;
22.0135;0.0258;0.0087;0.4021;0.0373;0.0076;0.7938;0.0052;0.0182;0.9889;-0.0016;0.0126;0.7770;-0.0587;-0.0052;0.3738;
22.0184;0.0310;0.0050;0.4935;0.0392;0.0040;0.9037;0.0043;0.0177;1.0788;0.0055;0.0124;0.8882;-0.0631;-0.0068;0.4940;
22.0232;0.0357;0.0048;0.6303;0.0365;0.0078;0.9820;0.0079;0.0320;1.1006;0.0169;0.0175;0.9982;-0.0658;-0.0063;0.6339;
22.0281;0.0419;0.0179;0.6323;0.0441;0.0108;1.0365;0.0105;0.0299;1.1886;0.0191;0.0194;1.0552;-0.0650;-0.0002;0.6575;
22.0330;0.0453;0.0202;0.5589;0.0539;0.0114;1.0507;0.0118;0.0261;1.3064;0.0156;0.0104;1.0851;-0.0632;-0.0061;0.5785;
22.0379;0.0450;0.0177;0.5618;0.0550;0.0089;1.0495;0.0133;0.0209;1.3096;0.0161;0.0011;1.0878;-0.0633;-0.0102;0.5750;
22.0428;0.0446;0.0187;0.6355;0.0457;0.0067;1.0372;0.0126;0.0170;1.2005;0.0223;0.0064;1.0590;-0.0628;0.0006;0.6523;
22.0476;0.0421;0.0078;0.6345;0.0415;0.0040;0.9788;0.0127;0.0296;1.1183;0.0215;0.0202;1.0096;-0.0616;0.0096;0.6289;
22.0525;0.0390;-0.0028;0.4952;0.0462;-0.0039;0.8923;0.0117;0.0227;1.0981;0.0126;0.0250;0.9125;-0.0565;0.0134;0.5040;
22.0574;0.0351;-0.0084;0.3994;0.0476;-0.0077;0.7704;0.0120;0.0121;1.0093;0.0066;0.0187;0.8167;-0.0525;0.0061;0.3933;
22.0623;0.0301;-0.0066;0.3891;0.0379;0.0005;0.6485;0.0141;0.0157;0.7967;0.0122;0.0126;0.6919;-0.0480;-0.0062;0.4067;
22.0672;0.0247;0.0127;0.3572;0.0309;0.0180;0.4991;0.0155;0.0201;0.5781;0.0147;0.0159;0.5575;-0.0419;-0.0020;0.3856;
22.0721;0.0204;0.0193;0.2006;0.0331;0.0214;0.3247;0.0181;0.0182;0.4449;0.0077;0.0157;0.3958;-0.0332;-0.0073;0.2339;
22.0769;0.0158;0.0088;0.0274;0.0341;0.0137;0.1488;0.0184;0.0092;0.3084;0.0011;0.0096;0.2173;-0.0241;-0.0193;0.0700;
22.0818;0.0078;0.0079;-0.0241;0.0253;0.0156;-0.0270;0.0203;0.0003;0.0664;0.0004;0.0099;0.0505;-0.0179;-0.0178;0.0020;
22.0867;0.0001;0.0037;-0.0537;0.0121;0.0237;-0.1820;0.0170;0.0105;-0.2066;0.0008;0.0146;-0.1362;-0.0143;-0.0172;-0.0127;
22.0916;-0.0081;0.0003;-0.1633;0.0082;0.0274;-0.3584;0.0165;0.0133;-0.3842;-0.0060;0.0236;-0.3078;-0.0084;-0.0090;-0.1518;
22.0965;-0.0130;-0.0128;-0.3413;0.0114;0.0129;-0.5198;0.0178;-0.0030;-0.5044;-0.0147;0.0247;-0.4893;0.0002;-0.0067;-0.3273;
22.1014;-0.0162;-0.0249;-0.4201;0.0104;0.0047;-0.6694;0.0200;-0.0038;-0.6838;-0.0174;0.0256;-0.6374;0.0079;-0.0132;-0.4131;
22.1062;-0.0172;-0.0091;-0.4171;0.0028;0.0191;-0.7943;0.0251;-0.0035;-0.9088;-0.0096;0.0265;-0.7637;0.0149;-0.0047;-0.4023;
22.1111;-0.0164;0.0063;-0.4778;0.0044;0.0339;-0.9026;0.0303;0.0023;-1.0530;-0.0062;0.0244;-0.8791;0.0259;-0.0085;-0.4428;
22.1160;-0.0139;0.0025;-0.6028;0.0135;0.0354;-1.0089;0.0364;0.0006;-1.0888;-0.0082;0.0182;-0.9629;0.0349;-0.0212;-0.5789;
22.1209;-0.0109;-0.0051;-0.6817;0.0195;0.0247;-1.0675;0.0415;-0.0153;-1.1354;-0.0073;0.0148;-1.0364;0.0426;-0.0236;-0.6372;
22.1258;-0.0105;-0.0159;-0.6247;0.0152;0.0230;-1.0963;0.0444;-0.0028;-1.2367;0.0010;0.0241;-1.0631;0.0457;-0.0219;-0.5949;
22.1307;-0.0084;-0.0145;-0.5774;0.0132;0.0280;-1.0847;0.0448;0.0066;-1.2878;0.0054;0.0340;-1.0781;0.0460;-0.0111;-0.5486;
22.1355;-0.0096;-0.0133;-0.6142;0.0162;0.0260;-1.0588;0.0425;-0.0012;-1.2129;0.0006;0.0311;-1.0678;0.0466;-0.0070;-0.6024;
22.1404;-0.0108;-0.0225;-0.6368;0.0200;0.0178;-1.0108;0.0410;-0.0070;-1.1019;-0.0076;0.0206;-1.0250;0.0423;-0.0157;-0.6442;
22.1453;-0.0100;-0.0134;-0.5522;0.0166;0.0169;-0.9191;0.0372;-0.0124;-1.0521;-0.0036;0.0214;-0.9566;0.0372;-0.0067;-0.5539;
22.1502;-0.0105;-0.0011;-0.4157;0.0103;0.0251;-0.8130;0.0343;0.0017;-0.9969;0.0003;0.0310;-0.8450;0.0290;0.0046;-0.4286;
22.1551;-0.0078;-0.0020;-0.3816;0.0134;0.0262;-0.6866;0.0304;0.0101;-0.8288;-0.0020;0.0316;-0.7255;0.0210;0.0010;-0.3708;
22.1600;-0.0060;-0.0033;-0.3729;0.0187;0.0222;-0.5624;0.0293;-0.0005;-0.5983;-0.0079;0.0234;-0.5750;0.0139;-0.0065;-0.3699;
22.1648;-0.0035;-0.0101;-0.2785;0.0203;0.0200;-0.4024;0.0258;0.0031;-0.4240;-0.0056;0.0165;-0.4170;0.0045;-0.0214;-0.2637;
22.1697;-0.0004;-0.0031;-0.1036;0.0162;0.0264;-0.2237;0.0212;0.0187;-0.2963;0.0011;0.0220;-0.2410;-0.0080;-0.0184;-0.0864;
22.1746;0.0022;0.0096;0.0110;0.0171;0.0277;-0.0457;0.0179;0.0223;-0.1015;0.0015;0.0284;-0.0659;-0.0169;-0.0072;0.0174;
